name,slug,description,price,cost_price,category_slug,image_url,barcode,plu,sku,stock_quantity,low_stock_threshold,tax_rate,is_active
WINTER ITEMS:GO HARD 25000 CAPSULE 24 CT,winter-items-go-hard-25000-capsule-24-ct,,81.99,72,winter-items-go-hard-25000-capsule-24-ct,,1E+11,,1.04023E+13,-3,5,0,1
WINTER ITEMS:HALLS BLACK EXTRA FORTE 21CT,winter-items-halls-black-extra-forte-21ct,,17.99,15.5,winter-items-halls-black-extra-forte-21ct,,1E+11,,7.62221E+12,0,5,0,1
WINTER ITEMS:HALLS BLUE MENTHOL 20CT,winter-items-halls-blue-menthol-20ct,,17.5,15.2,winter-items-halls-blue-menthol-20ct,,1E+11,,3.12546E+11,0,5,0,1
WINTER ITEMS:HALLS CHERRY FLV 20CT,winter-items-halls-cherry-flv-20ct,,17.99,15.2,winter-items-halls-cherry-flv-20ct,,1E+11,,3.12546E+11,-5,5,0,1
WINTER ITEMS:HALLS COUGH DROPS STRAWBERRY 9 CT,winter-items-halls-cough-drops-strawberry-9-ct,,15.99,14,winter-items-halls-cough-drops-strawberry-9-ct,,1E+11,,3.12546E+11,0,5,0,1
WINTER ITEMS:HALLS COUGH DROPS VITA C LIME FLAVOR,winter-items-halls-cough-drops-vita-c-lime-flavor,,11.99,0,winter-items-halls-cough-drops-vita-c-lime-flavor,,1E+11,,6.92451E+12,0,5,0,1
WINTER ITEMS:HALLS HONEY LEMON FLV 20CT,winter-items-halls-honey-lemon-flv-20ct,,17.99,15.5,winter-items-halls-honey-lemon-flv-20ct,,1E+11,,3.12546E+11,-1,5,0,1
WINTER ITEMS:HANDI SNACKS RITZ CRACKERS 30 CT,winter-items-handi-snacks-ritz-crackers-30-ct,,13.99,11.98,winter-items-handi-snacks-ritz-crackers-30-ct,,1E+11,,044000038113,0,5,0,1
WINTER ITEMS:HAZY MARY 2 GM THC-A DIAMOND PREROLLS HYBRID DIMOND DELIGHT 10 CT,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-hybrid-dimond-delight-10-ct,,45,54.99,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-hybrid-dimond-delight-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 2 GM THC-A DIAMOND PREROLLS HYBRID KNOCKOUT PURP 10 CT,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-hybrid-knockout-purp-10-ct,,54.99,45,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-hybrid-knockout-purp-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 2 GM THC-A DIAMOND PREROLLS SATIVA ISLAND LUCID DREAMS 10 CT,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-sativa-island-lucid-dreams-10-ct,,54.99,0,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-sativa-island-lucid-dreams-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 2 GM THC-A DIAMOND PREROLLS SATIVA ISLAND SWEET SUNRISE 10 CT,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-sativa-island-sweet-sunrise-10-ct,,54.99,45,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-sativa-island-sweet-sunrise-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 2 GM THC-A DIAMOND PREROLLS SATIVA ISLAND WOWIE 10 CT,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-sativa-island-wowie-10-ct,,54.99,45,winter-items-hazy-mary-2-gm-thc-a-diamond-prerolls-sativa-island-wowie-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 3 GM EXOTIC PREROLLS  JUNGGLE JUICE 10 CT,winter-items-hazy-mary-3-gm-exotic-prerolls-junggle-juice-10-ct,,75,65,winter-items-hazy-mary-3-gm-exotic-prerolls-junggle-juice-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 3 GM EXOTIC PREROLLS EMERALD BLAZE 10 CT,winter-items-hazy-mary-3-gm-exotic-prerolls-emerald-blaze-10-ct,,75,65,winter-items-hazy-mary-3-gm-exotic-prerolls-emerald-blaze-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 3 GM EXOTIC PREROLLS ROCKET FUEL 10 CT,winter-items-hazy-mary-3-gm-exotic-prerolls-rocket-fuel-10-ct,,75,65,winter-items-hazy-mary-3-gm-exotic-prerolls-rocket-fuel-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 3 GM EXOTIC PREROLLS ROYAL STAR 10 CT,winter-items-hazy-mary-3-gm-exotic-prerolls-royal-star-10-ct,,75,65,winter-items-hazy-mary-3-gm-exotic-prerolls-royal-star-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HAZY MARY 3 GM EXOTIC PREROLLSGRAPE GATSBY 10 CT,winter-items-hazy-mary-3-gm-exotic-prerollsgrape-gatsby-10-ct,,75,65,winter-items-hazy-mary-3-gm-exotic-prerollsgrape-gatsby-10-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:HOOKAH CHARCOAL,winter-items-hookah-charcoal,,14.99,14,winter-items-hookah-charcoal,,1E+11,,8.71629E+12,0,5,0,1
WINTER ITEMS:HOT GRABA (BLACK) 100 CT,winter-items-hot-graba-black-100-ct,,65,55,winter-items-hot-graba-black-100-ct,,1E+11,,1.7561E+11,0,5,0,1
WINTER ITEMS:ICY  HOT BACK PATCH 12 CT,winter-items-icy-hot-back-patch-12-ct,,17.49,15,winter-items-icy-hot-back-patch-12-ct,,1E+11,,2.00412E+13,0,5,0,1
WINTER ITEMS:JOHNSENS ADDITIVES 12 OZ OCTANE BOOSTER 12 CT,winter-items-johnsens-additives-12-oz-octane-booster-12-ct,,22.99,19.44,winter-items-johnsens-additives-12-oz-octane-booster-12-ct,,1E+11,,039101146881,0,5,0,1
WINTER ITEMS:JUICY DROP GUMMIES 16CT,winter-items-juicy-drop-gummies-16ct,,29.99,26.76,winter-items-juicy-drop-gummies-16ct,,1E+11,,041116018701,0,5,0,1
WINTER ITEMS:JUICY FRUIT SMALL 5 STICK 40 CT,winter-items-juicy-fruit-small-5-stick-40-ct,,11.99,10,winter-items-juicy-fruit-small-5-stick-40-ct,,1E+11,,022000293251,0,5,0,1
WINTER ITEMS:KAMA 200 MG CHERRY 10 CT,winter-items-kama-200-mg-cherry-10-ct,,145,130,winter-items-kama-200-mg-cherry-10-ct,,1E+11,,7.93946E+11,-1,5,0,1
WINTER ITEMS:KAMA 7 HYDROXY 50G 4TAB 10CT,winter-items-kama-7-hydroxy-50g-4tab-10ct,,155,135,winter-items-kama-7-hydroxy-50g-4tab-10ct,,1E+11,,7.93946E+11,0,5,0,1
WINTER ITEMS:KAMA 7 HYDROXY BLUE RAZZ 50G 4TAB 10CT,winter-items-kama-7-hydroxy-blue-razz-50g-4tab-10ct,,155,135,winter-items-kama-7-hydroxy-blue-razz-50g-4tab-10ct,,1E+11,,7.93946E+11,0,5,0,1
WINTER ITEMS:KAMA 7OH 4PK 200MG STRAWBERRY  10 CT,winter-items-kama-7oh-4pk-200mg-strawberry-10-ct,,139.99,130,winter-items-kama-7oh-4pk-200mg-strawberry-10-ct,,1E+11,,7.93946E+11,0,5,0,1
WINTER ITEMS:KAMA GRAPE 200 MG 10 CT,winter-items-kama-grape-200-mg-10-ct,,145,130,winter-items-kama-grape-200-mg-10-ct,,1E+11,,7.93946E+11,0,5,0,1
WINTER ITEMS:KANGAROO GREEN TABLETS 30CT,winter-items-kangaroo-green-tablets-30ct,,54.99,45,winter-items-kangaroo-green-tablets-30ct,,1E+11,,6.87434E+11,-4,5,0,1
WINTER ITEMS:KRAZY GLUE ALL PURPOSE 0.07 OZ 12 CT,winter-items-krazy-glue-all-purpose-007-oz-12-ct,,9.99,7.8,winter-items-krazy-glue-all-purpose-007-oz-12-ct,,1E+11,,,-1,5,0,1
WINTER ITEMS:KREAM 7OH + PSEUDO+MIT 100MG 4TAB 10CT,winter-items-kream-7oh-pseudomit-100mg-4tab-10ct,,175,150,winter-items-kream-7oh-pseudomit-100mg-4tab-10ct,,1E+11,,6.71892E+11,0,5,0,1
WINTER ITEMS:LANCE VARITY PACK SANDWICH CRACKERS 40 CT,winter-items-lance-varity-pack-sandwich-crackers-40-ct,,13.99,11.98,winter-items-lance-varity-pack-sandwich-crackers-40-ct,,1E+11,,076410904641,0,5,0,1
WINTER ITEMS:LITTLE BITES PARTY CAKE MUFFINS 1.65 OZ 20 CT,winter-items-little-bites-party-cake-muffins-165-oz-20-ct,,12.49,10.48,winter-items-little-bites-party-cake-muffins-165-oz-20-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:LITTLE DEBBIE OATMEAL CREAME PIES 1.3 OZ 48 CT,winter-items-little-debbie-oatmeal-creame-pies-13-oz-48-ct,,12.25,10.22,winter-items-little-debbie-oatmeal-creame-pies-13-oz-48-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:LOOKAH MINI UNICORN BLUE 1 CT,winter-items-lookah-mini-unicorn-blue-1-ct,,37.99,33,winter-items-lookah-mini-unicorn-blue-1-ct,,1E+11,,6.9732E+12,0,5,0,1
WINTER ITEMS:LOOKAH MINI UNICORN GRAY 1 CT,winter-items-lookah-mini-unicorn-gray-1-ct,,37.99,33,winter-items-lookah-mini-unicorn-gray-1-ct,,1E+11,,6.9732E+12,0,5,0,1
WINTER ITEMS:LOOKAH MINI UNICORN ORANGE 1 CT,winter-items-lookah-mini-unicorn-orange-1-ct,,37.99,33,winter-items-lookah-mini-unicorn-orange-1-ct,,1E+11,,6.9732E+12,0,5,0,1
WINTER ITEMS:LOOKAH MINI UNICORN RED 1 CT,winter-items-lookah-mini-unicorn-red-1-ct,,37.99,33,winter-items-lookah-mini-unicorn-red-1-ct,,1E+11,,6.9732E+12,0,5,0,1
WINTER ITEMS:LOOKAH SEAHORSE PRO PLUS BLACK 1 CT,winter-items-lookah-seahorse-pro-plus-black-1-ct,,26.99,23,winter-items-lookah-seahorse-pro-plus-black-1-ct,,1E+11,,6.94217E+12,0,5,0,1
WINTER ITEMS:LOOKAH SEAHORSE PRO PLUS BLUE 1 CT,winter-items-lookah-seahorse-pro-plus-blue-1-ct,,26.99,23,winter-items-lookah-seahorse-pro-plus-blue-1-ct,,1E+11,,6.94217E+12,0,5,0,1
WINTER ITEMS:LOOKAH SEAHORSE PRO PLUS RED 1 CT,winter-items-lookah-seahorse-pro-plus-red-1-ct,,26.99,23,winter-items-lookah-seahorse-pro-plus-red-1-ct,,1E+11,,6.94217E+12,0,5,0,1
WINTER ITEMS:MAGNUM CONDOM BOX 48CT,winter-items-magnum-condom-box-48ct,,20.99,18,winter-items-magnum-condom-box-48ct,,1E+11,,8.15556E+11,0,5,0,1
WINTER ITEMS:MENTOS CINNAMON GUM 15CT,winter-items-mentos-cinnamon-gum-15ct,,14.99,13,winter-items-mentos-cinnamon-gum-15ct,,1E+11,,073390005788,0,5,0,1
WINTER ITEMS:MENTOS STRAWBERRY GUM 15CT,winter-items-mentos-strawberry-gum-15ct,,14.99,13,winter-items-mentos-strawberry-gum-15ct,,1E+11,,073390005795,0,5,0,1
WINTER ITEMS:MICCELL 38W WALL CHARGER C TO C CABLE BLACK 6 CT,winter-items-miccell-38w-wall-charger-c-to-c-cable-black-6-ct,,29.99,22.62,winter-items-miccell-38w-wall-charger-c-to-c-cable-black-6-ct,,1E+11,,8.10084E+11,0,5,0,1
WINTER ITEMS:MICCELL 38W WALL CHARGER C TO L CABLE BLACK 6 CT,winter-items-miccell-38w-wall-charger-c-to-l-cable-black-6-ct,,32.99,24.84,winter-items-miccell-38w-wall-charger-c-to-l-cable-black-6-ct,,1E+11,,8.10084E+11,0,5,0,1
WINTER ITEMS:MICCELL 38W WALL CHARGER C TO L CABLE WHITE 6 CT,winter-items-miccell-38w-wall-charger-c-to-l-cable-white-6-ct,,32.99,24.84,winter-items-miccell-38w-wall-charger-c-to-l-cable-white-6-ct,,1E+11,,8.10084E+11,0,5,0,1
WINTER ITEMS:MICCELL S2610 5000MAH DUAL PORT POWER BANK PORTABLE CHA 6 CT,winter-items-miccell-s2610-5000mah-dual-port-power-bank-portable-cha-6-ct,,44.99,33.66,winter-items-miccell-s2610-5000mah-dual-port-power-bank-portable-cha-6-ct,,1E+11,,8.10084E+11,0,5,0,1
WINTER ITEMS:MICCELL S2612 20W/5KMAH SUPER SLIM F/C POWER BANK PORTABLE CHA 6 CT,winter-items-miccell-s2612-20w5kmah-super-slim-fc-power-bank-portable-cha-6-ct,,59.99,46.32,winter-items-miccell-s2612-20w5kmah-super-slim-fc-power-bank-portable-cha-6-ct,,1E+11,,8.10084E+11,0,5,0,1
WINTER ITEMS:MICCELL S2620 DUAL PORT FAST WALL CHARHER 38W 6 CT,winter-items-miccell-s2620-dual-port-fast-wall-charher-38w-6-ct,,23.99,16.62,winter-items-miccell-s2620-dual-port-fast-wall-charher-38w-6-ct,,1E+11,,8.10084E+11,48,5,0,1
WINTER ITEMS:MICCELL S2621 DUAL PORT FAST CAR CHARGER 38W 6 CT,winter-items-miccell-s2621-dual-port-fast-car-charger-38w-6-ct,,17.99,14.76,winter-items-miccell-s2621-dual-port-fast-car-charger-38w-6-ct,,1E+11,,8.10084E+11,45,5,0,1
WINTER ITEMS:MINI LIGHTERS 50 CT,winter-items-mini-lighters-50-ct,,37,27,winter-items-mini-lighters-50-ct,,1E+11,,3.08612E+12,-9,5,0,1
WINTER ITEMS:MOBIL 1 0W 20 1CT,winter-items-mobil-1-0w-20-1ct,,37.99,34.01,winter-items-mobil-1-0w-20-1ct,,1E+11,,,-3,5,0,1
WINTER ITEMS:MOBIL 1 MOTOR OIL 1 QT 5W-20 HIGH MILEAGE 6 CT,winter-items-mobil-1-motor-oil-1-qt-5w-20-high-mileage-6-ct,,37.99,34.02,winter-items-mobil-1-motor-oil-1-qt-5w-20-high-mileage-6-ct,,1E+11,,071924670440,-11,5,0,1
WINTER ITEMS:MOBIL 1 MOTOR OIL 10W-30  1QT HIGH MILAGE ADVANCED FULL SYNTHETIC 6  CT,winter-items-mobil-1-motor-oil-10w-30-1qt-high-milage-advanced-full-synthetic-6-ct,,37.99,34.02,winter-items-mobil-1-motor-oil-10w-30-1qt-high-milage-advanced-full-synthetic-6-ct,,1E+11,,071924449923,0,5,0,1
WINTER ITEMS:MOBIL 1 QT 5W-20 ADVANCED FULL  SYNTHETIC (6 CT),winter-items-mobil-1-qt-5w-20-advanced-full-synthetic-6-ct,,37.99,33,winter-items-mobil-1-qt-5w-20-advanced-full-synthetic-6-ct,,1E+11,,071924449756,-1,5,0,1
WINTER ITEMS:MOBIL 1 QT 5W-30 (6 CT),winter-items-mobil-1-qt-5w-30-6-ct,,37.99,34.02,winter-items-mobil-1-qt-5w-30-6-ct,,1E+11,,071924940017,-9,5,0,1
WINTER ITEMS:MOBIL 5000 1 QT SUPER 10W-30 (6 CT),winter-items-mobil-5000-1-qt-super-10w-30-6-ct,,16.99,15,winter-items-mobil-5000-1-qt-super-10w-30-6-ct,,1E+11,,00071924270381,-13,5,0,1
WINTER ITEMS:MOBIL 5000 1 QT SUPER 5W-30 (6 CT),winter-items-mobil-5000-1-qt-super-5w-30-6-ct,,16.49,14,winter-items-mobil-5000-1-qt-super-5w-30-6-ct,,1E+11,,,-28,5,0,1
WINTER ITEMS:MOBIL ATF D/M 1 QT (6 CT),winter-items-mobil-atf-dm-1-qt-6-ct,,20.99,19.5,winter-items-mobil-atf-dm-1-qt-6-ct,,1E+11,,00071924952188,-7,5,0,1
WINTER ITEMS:MOBIL FULL SYNTEHTIC 1 QT 0W-20 (6 CT),winter-items-mobil-full-syntehtic-1-qt-0w-20-6-ct,,24.99,22,winter-items-mobil-full-syntehtic-1-qt-0w-20-6-ct,,1E+11,,,-2,5,0,1
WINTER ITEMS:MOBIL FULL SYNTEHTIC 1 QT 5W-20 (6 CT),winter-items-mobil-full-syntehtic-1-qt-5w-20-6-ct,,24.99,22,winter-items-mobil-full-syntehtic-1-qt-5w-20-6-ct,,1E+11,,,-2,5,0,1
WINTER ITEMS:MOBIL SUPER SYNTHETIC 5W-30 1QT 6 CT,winter-items-mobil-super-synthetic-5w-30-1qt-6-ct,,24.99,21.96,winter-items-mobil-super-synthetic-5w-30-1qt-6-ct,,1E+11,,071924977358,0,5,0,1
WINTER ITEMS:MOBILE  5000 1 QT SUPER 10W-40 (6 CT),winter-items-mobile-5000-1-qt-super-10w-40-6-ct,,16.49,14,winter-items-mobile-5000-1-qt-super-10w-40-6-ct,,1E+11,,00071924270398,-8,5,0,1
WINTER ITEMS:MOBILE 1 5W-40 ADVANCED FULLY SYNTHETIC 1 QT6 CT,winter-items-mobile-1-5w-40-advanced-fully-synthetic-1-qt6-ct,,37.99,36,winter-items-mobile-1-5w-40-advanced-fully-synthetic-1-qt6-ct,,1E+11,,,-7,5,0,1
WINTER ITEMS:MOBILE 1 QT 10W-30 6 CT,winter-items-mobile-1-qt-10w-30-6-ct,,34.99,33,winter-items-mobile-1-qt-10w-30-6-ct,,1E+11,,071924940031,-3,5,0,1
WINTER ITEMS:MOBILE 1 QT 10W-40 HIGH MILEAGE 6 CT,winter-items-mobile-1-qt-10w-40-high-mileage-6-ct,,34.99,33,winter-items-mobile-1-qt-10w-40-high-mileage-6-ct,,1E+11,,071924449930,-3,5,0,1
WINTER ITEMS:MOBILE 1 QT OW-40 SUPERCARE 6 CT,winter-items-mobile-1-qt-ow-40-supercare-6-ct,,34.99,33,winter-items-mobile-1-qt-ow-40-supercare-6-ct,,1E+11,,071924771116,-2,5,0,1
WINTER ITEMS:MOBILE 5000 1 QT SUPER 5W-20 (6 CT),winter-items-mobile-5000-1-qt-super-5w-20-6-ct,,16.49,14,winter-items-mobile-5000-1-qt-super-5w-20-6-ct,,1E+11,,00071924270367,-19,5,0,1
WINTER ITEMS:MOBILE FULL SYNTTEHTIC 1QT 0W-20 6 CT,winter-items-mobile-full-synttehtic-1qt-0w-20-6-ct,,24.99,22,winter-items-mobile-full-synttehtic-1qt-0w-20-6-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:MOBILE FULL SYNTTEHTIC 1QT 5W-20 6 CT,winter-items-mobile-full-synttehtic-1qt-5w-20-6-ct,,24.99,22,winter-items-mobile-full-synttehtic-1qt-5w-20-6-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:MOOD 7 HYDROXYMITRAGYNINE 3PK 12'S 18MG,winter-items-mood-7-hydroxymitragynine-3pk-12s-18mg,,89.99,78,winter-items-mood-7-hydroxymitragynine-3pk-12s-18mg,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:MOOD 7 HYDROXYMITRAGYNINE MINT 3PK  12'S 18MG 1 CT,winter-items-mood-7-hydroxymitragynine-mint-3pk-12s-18mg-1-ct,,89.99,78,winter-items-mood-7-hydroxymitragynine-mint-3pk-12s-18mg-1-ct,,1E+11,,7.13311E+11,0,5,0,1
WINTER ITEMS:MUFFIN VERIETY TRAY OTIS 15 CT,winter-items-muffin-veriety-tray-otis-15-ct,,17.99,15.28,winter-items-muffin-veriety-tray-otis-15-ct,,1E+11,,091752151010,0,5,0,1
WINTER ITEMS:NATURE VALLEY CRUNCHY 49 POUCHES 1.49 OZ,winter-items-nature-valley-crunchy-49-pouches-149-oz,,17.49,14.98,winter-items-nature-valley-crunchy-49-pouches-149-oz,,1E+11,,016000487598,0,5,0,1
WINTER ITEMS:NATURES BAKERY FIG BAR WHOLE GRAIN REAL FRUIT 32CT,winter-items-natures-bakery-fig-bar-whole-grain-real-fruit-32ct,,18.99,15.84,winter-items-natures-bakery-fig-bar-whole-grain-real-fruit-32ct,,1E+11,,047495620047,0,5,0,1
WINTER ITEMS:NUTELLA BREADSTICKS 16 CT 1.8OZ,winter-items-nutella-breadsticks-16-ct-18oz,,17.49,0,winter-items-nutella-breadsticks-16-ct-18oz,,1E+11,,009800800162,-1,5,0,1
WINTER ITEMS:NUTTY BUDDY 24 CT,winter-items-nutty-buddy-24-ct,,10.99,9.22,winter-items-nutty-buddy-24-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:OPIA  TABLET 30MG BLUE RASPBERRY 10 CT,winter-items-opia-tablet-30mg-blue-raspberry-10-ct,,140,137.5,winter-items-opia-tablet-30mg-blue-raspberry-10-ct,,1E+11,,8.5007E+11,-1,5,0,1
WINTER ITEMS:OPIA  TABLET 30MG PINK STRAWBERRY 10CT,winter-items-opia-tablet-30mg-pink-strawberry-10ct,,140,137.5,winter-items-opia-tablet-30mg-pink-strawberry-10ct,,1E+11,,8.5007E+11,-1,5,0,1
WINTER ITEMS:OPIA UA TABLET 60 MG BLUE RASP BERRY 10 CT,winter-items-opia-ua-tablet-60-mg-blue-rasp-berry-10-ct,,190,200,winter-items-opia-ua-tablet-60-mg-blue-rasp-berry-10-ct,,1E+11,,8.10195E+11,-2,5,0,1
WINTER ITEMS:OPIA UA TABLET 60 MG BLUEBERRY WATERMELON 10 CT,winter-items-opia-ua-tablet-60-mg-blueberry-watermelon-10-ct,,190,200,winter-items-opia-ua-tablet-60-mg-blueberry-watermelon-10-ct,,1E+11,,8.10195E+11,-3,5,0,1
WINTER ITEMS:OPIA UA TABLET 60 MG CHERRY BURST 10 CT,winter-items-opia-ua-tablet-60-mg-cherry-burst-10-ct,,190,200,winter-items-opia-ua-tablet-60-mg-cherry-burst-10-ct,,1E+11,,8.10195E+11,-2,5,0,1
WINTER ITEMS:OPIA UA TABLET 60 MG RASPBERRY PEACH 10 CT,winter-items-opia-ua-tablet-60-mg-raspberry-peach-10-ct,,190,200,winter-items-opia-ua-tablet-60-mg-raspberry-peach-10-ct,,1E+11,,8.10195E+11,-4,5,0,1
WINTER ITEMS:OPIA UA TABLET 60 MG SOUR STRAWBERRY 10 CT,winter-items-opia-ua-tablet-60-mg-sour-strawberry-10-ct,,190,200,winter-items-opia-ua-tablet-60-mg-sour-strawberry-10-ct,,1E+11,,8.10195E+11,-2,5,0,1
WINTER ITEMS:OREO REAL COCO 12 PACK,winter-items-oreo-real-coco-12-pack,,12.99,0,winter-items-oreo-real-coco-12-pack,,1E+11,,044000074579,-2,5,0,1
WINTER ITEMS:PEAK ANTIFREEZE+COOLANT 1 GL 50/50 PREDILUTED 6 CT,winter-items-peak-antifreezecoolant-1-gl-5050-prediluted-6-ct,,38.99,31.98,winter-items-peak-antifreezecoolant-1-gl-5050-prediluted-6-ct,,1E+11,,,-8,5,0,1
WINTER ITEMS:PLENTY PAPER TOWEL 12 CT,winter-items-plenty-paper-towel-12-ct,,18.99,14.99,winter-items-plenty-paper-towel-12-ct,,1E+11,,1.83689E+11,-8,5,0,1
WINTER ITEMS:PRIME GUARD POWER BLAST WINDSHIELD WASHER,winter-items-prime-guard-power-blast-windshield-washer,,16.49,13.5,winter-items-prime-guard-power-blast-windshield-washer,,1E+11,,,-57,5,0,1
WINTER ITEMS:RAW CONE KING SIZE 32 CT,winter-items-raw-cone-king-size-32-ct,,34.99,34,winter-items-raw-cone-king-size-32-ct,,1E+11,,7.16165E+11,-3,5,0,1
WINTER ITEMS:RAW PAPER BLACK 1 1/4 SIZE 24CT,winter-items-raw-paper-black-1-14-size-24ct,,13.99,12.99,winter-items-raw-paper-black-1-14-size-24ct,,1E+11,,7.16165E+11,-1,5,0,1
WINTER ITEMS:RAW PAPER CLASSIC 1 1/4 SIZE 24 CT,winter-items-raw-paper-classic-1-14-size-24-ct,,12.99,12,winter-items-raw-paper-classic-1-14-size-24-ct,,1E+11,,7.16165E+11,-2,5,0,1
WINTER ITEMS:RED BULL 8.4 OZ 24 CT,winter-items-red-bull-84-oz-24-ct,,38,36,winter-items-red-bull-84-oz-24-ct,,1E+11,,6.1127E+11,0,5,0,1
WINTER ITEMS:SAAD T SHIRT 5 XL BLACK 6 CT,winter-items-saad-t-shirt-5-xl-black-6-ct,,17.99,0,winter-items-saad-t-shirt-5-xl-black-6-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:SCOTCH MAGIC TAPE 0.5IN 8 PCS,winter-items-scotch-magic-tape-05in-8-pcs,,9.99,7.52,winter-items-scotch-magic-tape-05in-8-pcs,,1E+11,,00068060471529,0,5,0,1
WINTER ITEMS:SHIN NOODLES SOUP 3.03 OZ,winter-items-shin-noodles-soup-303-oz,,12.99,11.99,winter-items-shin-noodles-soup-303-oz,,1E+11,,00031146852642,0,5,0,1
WINTER ITEMS:SIMPLY AUTO COOLANT/ANTI FREEZE GREEN 5/50 6 CT,winter-items-simply-auto-coolantanti-freeze-green-550-6-ct,,19.99,16.98,winter-items-simply-auto-coolantanti-freeze-green-550-6-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:SIMPLY AUTO PRE-DILUTED COOLANT ANTIFREEZE 1 GL ORIGINAL 6 CT,winter-items-simply-auto-pre-diluted-coolant-antifreeze-1-gl-original-6-ct,,24.99,3.5,winter-items-simply-auto-pre-diluted-coolant-antifreeze-1-gl-original-6-ct,,1E+11,,,-9,5,0,1
WINTER ITEMS:SPEARMINT GUM 10CT,winter-items-spearmint-gum-10ct,,11.99,9.9,winter-items-spearmint-gum-10ct,,1E+11,,022000106964,-4,5,0,1
WINTER ITEMS:SPEED STICCK OCEAN SURF 1.8 OZ 6 CT,winter-items-speed-sticck-ocean-surf-18-oz-6-ct,,9.99,7.14,winter-items-speed-sticck-ocean-surf-18-oz-6-ct,,1E+11,,022200940238,0,5,0,1
WINTER ITEMS:STACKER3,winter-items-stacker3,,21.99,18,winter-items-stacker3,,1E+11,,8.78115E+11,0,5,0,1
WINTER ITEMS:STEAM TABLE PANS 30 CT,winter-items-steam-table-pans-30-ct,,13.99,11.98,winter-items-steam-table-pans-30-ct,,1E+11,,8.8867E+11,0,5,0,1
WINTER ITEMS:STEAM TABLE PANS FULL SIZE 15 CT,winter-items-steam-table-pans-full-size-15-ct,,19.99,16.98,winter-items-steam-table-pans-full-size-15-ct,,1E+11,,8.8867E+11,0,5,0,1
WINTER ITEMS:STP ADDITIVE POWER STEERING FLUID 12 OZ 6 CT,winter-items-stp-additive-power-steering-fluid-12-oz-6-ct,,10.99,8.88,winter-items-stp-additive-power-steering-fluid-12-oz-6-ct,,1E+11,,1.00712E+13,-41,5,0,1
WINTER ITEMS:STP ADDITIVES 5.25 OCTANE BOOSTER 12 CT,winter-items-stp-additives-525-octane-booster-12-ct,,35.99,31.56,winter-items-stp-additives-525-octane-booster-12-ct,,1E+11,,,-2,5,0,1
WINTER ITEMS:STP ADDITIVES 5.25 OZ 2 PK HIGH MILEAGE FUEL INJECTOR & CARBURETOR TREATMENT 6 CT,winter-items-stp-additives-525-oz-2-pk-high-mileage-fuel-injector-carburetor-treatment-6-ct,,20.99,17.94,winter-items-stp-additives-525-oz-2-pk-high-mileage-fuel-injector-carburetor-treatment-6-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:STP ADDITIVES 5.25 OZ 2 PK SUPER CONCENTRAED FUL INJECTOR CLEANER 6 CT,winter-items-stp-additives-525-oz-2-pk-super-concentraed-ful-injector-cleaner-6-ct,,30.99,27.36,winter-items-stp-additives-525-oz-2-pk-super-concentraed-ful-injector-cleaner-6-ct,,1E+11,,,0,5,0,1
WINTER ITEMS:STP ADDITIVES 5.25 OZ COMPLETE FUEL SYSTEM CLEANER 12 CT,winter-items-stp-additives-525-oz-complete-fuel-system-cleaner-12-ct,,30.99,27,winter-items-stp-additives-525-oz-complete-fuel-system-cleaner-12-ct,,1E+11,,,-1,5,0,1
